exp_id,Well,Transfer,CommunityPhenotype,Richness,Biomass
f1_additive-iteration_5-47-selected_community-bottleneck,W0,0,1.6687192990801405,13,0.9863869999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W1,0,1.6709150804684287,12,0.9867420000000001
f1_additive-iteration_5-47-selected_community-bottleneck,W2,0,1.669412661261102,13,0.986048
f1_additive-iteration_5-47-selected_community-bottleneck,W3,0,1.6679488298083847,12,0.9860499999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W4,0,1.6699646817713298,12,0.9865370000000001
f1_additive-iteration_5-47-selected_community-bottleneck,W5,0,1.6703360107563903,13,0.98755
f1_additive-iteration_5-47-selected_community-bottleneck,W6,0,1.671708711485159,13,0.9862009999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W7,0,1.669068972916577,13,0.9859789999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W8,0,1.6708843558819708,13,0.9869050000000001
f1_additive-iteration_5-47-selected_community-bottleneck,W9,0,1.6706825461573147,13,0.986624
f1_additive-iteration_5-47-selected_community-bottleneck,W10,0,1.6686960836216047,12,0.9856040000000001
f1_additive-iteration_5-47-selected_community-bottleneck,W11,0,1.6679208124452127,12,0.985831
f1_additive-iteration_5-47-selected_community-bottleneck,W12,0,1.6718227162187071,12,0.9871920000000002
f1_additive-iteration_5-47-selected_community-bottleneck,W13,0,1.669269122489258,12,0.9860880000000001
f1_additive-iteration_5-47-selected_community-bottleneck,W14,0,1.6687847726505913,13,0.9852239999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W15,0,1.6678473285578082,13,0.9861730000000001
f1_additive-iteration_5-47-selected_community-bottleneck,W16,0,1.6719603872450954,12,0.986652
f1_additive-iteration_5-47-selected_community-bottleneck,W17,0,1.6688454050984012,12,0.98639
f1_additive-iteration_5-47-selected_community-bottleneck,W18,0,1.6705521722831447,13,0.9875400000000001
f1_additive-iteration_5-47-selected_community-bottleneck,W19,0,1.6707961187595526,13,0.9877049999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W20,0,1.6699863793635297,12,0.9862989999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W21,0,1.6715148963966773,12,0.9867570000000001
f1_additive-iteration_5-47-selected_community-bottleneck,W22,0,1.6709396289952834,13,0.9870619999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W23,0,1.6699279671048648,12,0.9865229999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W24,0,1.662913446050294,13,0.9832380000000002
f1_additive-iteration_5-47-selected_community-bottleneck,W25,0,1.6692855577351169,12,0.986228
f1_additive-iteration_5-47-selected_community-bottleneck,W26,0,1.668049414690241,13,0.9858930000000001
f1_additive-iteration_5-47-selected_community-bottleneck,W27,0,1.668512421241931,13,0.9859539999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W28,0,1.668732051727051,12,0.9855179999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W29,0,1.6740566466440578,12,0.9883460000000001
f1_additive-iteration_5-47-selected_community-bottleneck,W30,0,1.6713551558824706,12,0.9873269999999998
f1_additive-iteration_5-47-selected_community-bottleneck,W31,0,1.6694846031915576,12,0.9867999999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W32,0,1.6711415581582885,13,0.98641
f1_additive-iteration_5-47-selected_community-bottleneck,W33,0,1.6720851484129815,13,0.9874770000000002
f1_additive-iteration_5-47-selected_community-bottleneck,W34,0,1.6690074614589214,12,0.9861599999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W35,0,1.669726728367776,12,0.9868410000000002
f1_additive-iteration_5-47-selected_community-bottleneck,W36,0,1.66789439179494,12,0.9861479999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W37,0,1.6654722429116229,13,0.9838029999999999
f1_additive-iteration_5-47-selected_community-bottleneck,W38,0,1.6724646428616263,12,0.9875370000000002
f1_additive-iteration_5-47-selected_community-bottleneck,W39,0,1.6708082064712084,13,0.9869840000000001
f1_additive-iteration_5-47-selected_community-bottleneck,W40,0,1.6705220135457806,13,0.986396
f1_additive-iteration_5-47-selected_community-bottleneck,W41,0,1.6686227609811615,12,0.985881
