selected_function,protocol,seed,exp_id,overwrite_plate,passage_overwrite_plate,output_dir,save_function,save_composition,save_plate,function_lograte,composition_lograte,scale,n_inoc,rich_medium,monoculture,dilution,n_wells,n_propagation,n_transfer,n_transfer_selection,metacommunity_sampling,power_alpha,lognormal_mean,lognormal_sd,phi_distribution,phi_mean,phi_sd,phi_lower,phi_upper,ruggedness,function_ratio,binary_threshold,g0,cost_distribution,cost_mean,cost_sd,cost_lower,cost_upper,target_resource,directed_selection,knock_out,knock_in,knock_in_threshold,bottleneck,bottleneck_size,migration,n_migration,s_migration,coalescence,frac_coalescence,resource_shift,r_type,r_percent,sampling,sn,sf,Sgen,rn,rf,R0_food,food,supply,muc,sigc,c0,c1,q,sparsity,fs,fw,g,w,l,m,n,response,sigma_max,regulation,nreg,tau,r,S
f2_interaction,pool_top10,4,f2_interaction-bottleneck_pool_top10-19-4,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,True,0.000000125,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,4,f2_interaction-migration-1-4,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,False,NA,True,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,4,f2_interaction-migration-2-4,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,False,NA,True,1e+06,1,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,4,f2_interaction-migration-3-4,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,False,NA,True,1e+06,2,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,4,f2_interaction-migration-4-4,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,False,NA,True,1e+06,4,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,4,f2_interaction-migration-5-4,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,False,NA,True,1e+06,8,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,4,f2_interaction-migration-6-4,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,False,NA,True,1e+06,16,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,4,f2_interaction-migration-7-4,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,False,NA,True,1e+06,32,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,4,f2_interaction-coalescence-1-4,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,False,NA,False,1e+06,NA,True,0.5,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,4,f2_interaction-resource_shift-1-4,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,False,NA,False,1e+06,NA,False,NA,True,add,0.01,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,4,f2_interaction-resource_shift-2-4,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,False,NA,False,1e+06,NA,False,NA,True,add,0.1,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,4,f2_interaction-resource_shift-3-4,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,False,NA,False,1e+06,NA,False,NA,True,add,0.5,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,4,f2_interaction-resource_shift-4-4,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,False,NA,False,1e+06,NA,False,NA,True,add,1,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,simple_screening,5,f2_interaction-simple_screening-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,simple_screening,5,f2_interaction-monoculture-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,True,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,select_top25,5,f2_interaction-select_top25-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,select_top10,5,f2_interaction-select_top10-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,pool_top25,5,f2_interaction-pool_top25-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,pool_top10,5,f2_interaction-pool_top10-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Blouin2015,5,f2_interaction-Blouin2015-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Blouin2015_control,5,f2_interaction-Blouin2015_control-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Jochum2019,5,f2_interaction-Jochum2019-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Mueller2019,5,f2_interaction-Mueller2019-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Panke_Buisse2015,5,f2_interaction-Panke_Buisse2015-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Swenson2000a,5,f2_interaction-Swenson2000a-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Swenson2000a_control,5,f2_interaction-Swenson2000a_control-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Swenson2000c,5,f2_interaction-Swenson2000c-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Wright2019,5,f2_interaction-Wright2019-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Wright2019_control,5,f2_interaction-Wright2019_control-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Swenson2000b,5,f2_interaction-Swenson2000b-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Swenson2000b_control,5,f2_interaction-Swenson2000b_control-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Chang2020a,5,f2_interaction-Chang2020a-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Chang2020a_control,5,f2_interaction-Chang2020a_control-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Chang2020b,5,f2_interaction-Chang2020b-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Chang2020b_control,5,f2_interaction-Chang2020b_control-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Arora2019,5,f2_interaction-Arora2019-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Arora2019_control,5,f2_interaction-Arora2019_control-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Raynaud2019a,5,f2_interaction-Raynaud2019a-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Raynaud2019a_control,5,f2_interaction-Raynaud2019a_control-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Raynaud2019b,5,f2_interaction-Raynaud2019b-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,Raynaud2019b_control,5,f2_interaction-Raynaud2019b_control-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,False,False,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,5,f2_interaction-knock_out-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,1,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,True,False,NA,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,5,f2_interaction-knock_in-1-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,True,0,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,5,f2_interaction-knock_in-2-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,True,0.95,False,NA,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,directed_selection,5,f2_interaction-bottleneck-1-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,True,0.00001,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,select_top25,5,f2_interaction-bottleneck_select_top25-1-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,True,0.00001,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,select_top10,5,f2_interaction-bottleneck_select_top10-1-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,True,0.00001,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,pool_top25,5,f2_interaction-bottleneck_pool_top25-1-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,True,0.00001,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
f2_interaction,pool_top10,5,f2_interaction-bottleneck_pool_top10-1-5,NA,False,/home/cc2553/project/community-selection/data/independent_f2_interaction/,True,FALSE,False,1,20,1000000,1e+06,TRUE,False,0.001,96,1,40,20,Power,0.01,8,8,Norm,0,1,0,1,NA,1,1,1,Norm,0,0,0,1,NA,True,False,False,NA,True,0.00001,False,1e+06,NA,False,NA,False,NA,NA,Binary_Gamma,2100,1,0,90,1,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,type III,1,NA,NA,NA,NA,100
